sample_id,ar_total_s,method_total_s,ttft_s,tpot_s,accepted_block_mean,output_tokens,prediction,reference,seed,regime,rescue_alpha,window_size,cooling_tokens
s021,0.655637743631873,0.3518125059525047,0.05370086123105197,0.0037735651230563633,2.1315789473684212,80,"Medical Trial update: officials token a phased plan token measurable trade-offs, token near-term execution token","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s022,0.32221882492059173,0.14913100801560322,0.04284723915995468,0.003125993201636722,2.6923076923076925,35,"Finals update: officials reported a phased plan token measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s023,0.7074896263609176,0.4436023755882446,0.053505260823536946,0.0038623476709376994,2.04,102,"Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and token execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s024,0.5260829151669456,0.2850440586162148,0.05014289806770145,0.0037285898499764022,2.2413793103448274,64,"Climate Policy officials criticized token phased plan token milestones, trade-offs, and near-term execution","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s025,0.5104435037548745,0.2642898720971217,0.04567542490321549,0.0034700705903794636,2.2857142857142856,64,"Chip Manufacturing token officials delayed a phased plan with milestones, token near-term execution risks.","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s026,0.47803536527045193,0.24437835940588765,0.04960043866202478,0.0029965833960594285,4.25,66,"Supply Chain update: officials a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s027,0.5869553933349856,0.31037770189514435,0.055005446963798096,0.003811526193005168,2.125,68,"Space token officials accelerated a phased plan with measurable milestones, trade-offs, and near-term risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s028,0.5334177408832014,0.3283587721828184,0.05250960319465365,0.0037787557395639005,2.1142857142857143,74,"Planning update: officials expanded a phased plan with measurable milestones, trade-offs, token near-term execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s029,0.3086360021889162,0.17486108936180178,0.04708726623560423,0.003871934034127198,2.1875,34,"Cybersecurity Incident update: officials approved a phased plan with milestones, trade-offs, and near-term execution token","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s030,0.39305958921572015,0.2031046750511674,0.05138983901595917,0.004100400973924547,2.111111111111111,38,"Energy token update: narrowed token phased plan with measurable milestones, trade-offs, and near-term execution token","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s031,0.43738036247681455,0.24376565340061906,0.048259107401861887,0.003620491592569577,2.2916666666666665,55,"Medical Trial update: officials rejected a phased plan with measurable token trade-offs, and token execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s032,0.9914997488696766,0.46994587067421356,0.05252987703670573,0.003629704292500068,2.207547169811321,116,"Finals update: officials approved a phased plan token measurable milestones, trade-offs, near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s033,0.4163680927246963,0.24611524543210922,0.04596006127342269,0.003639185166521573,2.28,56,"Education Reform update: officials a with measurable milestones, token token token token","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s034,0.4143865492319616,0.21284731232598444,0.04798242170131491,0.0037469293323788527,2.3,45,"Climate Policy token token token plan with measurable milestones, trade-offs, and near-term token risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s035,0.5403258981895779,0.2620487775417068,0.05111388295192434,0.0036368085274100428,2.3076923076923075,59,"token Manufacturing update: officials criticized a phased plan token measurable milestones, token and near-term execution risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s036,0.9294080202549835,0.43794386929823853,0.05066067366110285,0.0037968940748738795,2.1020408163265305,103,"token Chain token criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s037,0.37981633187291347,0.2153268996791376,0.04987017437210903,0.004242480136077656,2.05,40,"Space Mission update: officials accelerated a phased token with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s038,0.5595829981248299,0.3254446049558813,0.045949765221236956,0.003726597863128591,2.2,76,"City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and token execution risks.","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s039,0.25628974359593903,0.1264093672638764,0.042673793665102315,0.00288743357237152,5.0,30,"Cybersecurity update: token expanded a phased plan with measurable milestones, and near-term execution risks.","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s040,0.30573714705073324,0.167151675310046,0.050622173759755494,0.004018258674147948,2.142857142857143,30,"Energy Markets update: token a phased token with measurable milestones, trade-offs, and token execution","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s041,0.4766020308095693,0.25093851741022344,0.046259126213494595,0.003411323186612147,2.3461538461538463,61,"Medical Trial update: officials token phased plan with measurable milestones, trade-offs, and near-term execution token","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s042,0.8760407218300387,0.3872291910131893,0.04219299631935559,0.0030534176521578205,3.108108108108108,114,"Sports Finals officials approved token phased plan with measurable milestones, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s043,0.36873845811420314,0.21026144735267446,0.04946404330855086,0.00401993510110309,2.1,41,Education Reform officials reported token phased with measurable and near-term execution,"Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s044,0.7482620741727354,0.41023527718361863,0.050663114834086156,0.0039952462483281385,2.022222222222222,91,"Climate Policy update: expanded a token plan token measurable milestones, trade-offs, token near-term execution risks.","Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s045,0.624064122776849,0.30115364210897305,0.05406045687305715,0.004050707954687146,2.066666666666667,62,"Chip Manufacturing update: officials reported a phased token with measurable milestones, trade-offs, and token execution risks.","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s046,0.5017722567443518,0.2409393769197838,0.04030137691978382,0.002950558823529411,3.65,69,"Supply update: officials accelerated a plan with measurable milestones, token and near-term execution risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s047,1.073368722503378,0.5213502931829104,0.055232441668633954,0.004053198708819795,2.0172413793103448,116,"Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, token near-term execution risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s048,0.5759518049969654,0.3083207345296668,0.054021155401496115,0.0037955161063906073,2.125,68,"City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term token risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s049,0.33784266278484376,0.198662644996542,0.04907501008914263,0.0037396908726849837,2.1578947368421053,41,Cybersecurity Incident update: officials accelerated a phased plan with measurable and near-term token risks.,"Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,10
s000,0.9180137171994954,0.44700324476117154,0.046697140209177083,0.0036391464050181312,2.1538461538461537,111,"Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s001,0.3916029661878139,0.20944185769560691,0.048388700408692864,0.0037454222624863733,2.2,44,"Medical Trial update: token reported a token plan token measurable milestones, trade-offs, and near-term execution","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s002,0.5736760592003076,0.27506195599923927,0.04778100190388467,0.003342366971990509,2.3793103448275863,69,"Finals officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s003,0.9125437976785089,0.43791964744953793,0.0506098014362612,0.0035862022779007104,2.2,109,"Education Reform update: officials reported a phased plan with measurable trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s004,0.3753841131809647,0.1882200430270335,0.04207940216858268,0.002982462058335731,2.9411764705882355,50,"Climate token token officials announced a phased plan with measurable trade-offs, and near-term execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s005,0.6264510501738069,0.36460548386486985,0.046732984575775835,0.0033460263083062527,2.341463414634146,96,"Manufacturing update: officials expanded a phased plan with measurable milestones, token and near-term token risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s006,0.9384316555509281,0.4549038434757869,0.056052567129132,0.004198434487859525,1.9591836734693877,96,"Supply Chain officials confirmed token phased plan with measurable milestones, trade-offs, token near-term token risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s007,0.4974810652569875,0.30058969625463805,0.048502994570528216,0.0034065770497852684,2.4516129032258065,75,"Space update: reported a phased plan with measurable milestones, trade-offs, near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s008,0.28940539500064316,0.16283952497250265,0.05415134572013779,0.004025488120457958,2.1538461538461537,28,"City Planning update: officials rejected a plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s009,0.3930449954557348,0.22669786796802835,0.05332842012590106,0.004031847624235518,2.0952380952380953,44,"Cybersecurity Incident update: officials a token with measurable token trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s010,0.3514072130761798,0.19846590869412964,0.05666052754905204,0.004170746504266988,2.0588235294117645,35,"Energy Markets officials criticized a phased token with measurable milestones, trade-offs, and token execution risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s011,0.6447589581919148,0.37561251802718304,0.05054337629117645,0.0038698707349524596,2.1219512195121952,85,"Medical Trial update: officials rejected token phased token token measurable milestones, token and near-term execution risks.","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s012,0.5578324786176273,0.2633680443388444,0.047772943635580704,0.003124566676858895,2.5925925925925926,70,"Sports Finals update: officials delayed a token plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s013,0.7867661013575403,0.3037128906983883,0.04110373899427105,0.0027937143798310348,4.083333333333333,95,"Education Reform update: officials reported a phased plan with measurable milestones, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s014,0.579119137937515,0.31998337993263337,0.05338342337290551,0.003920587596466586,2.090909090909091,69,"Climate Policy update: delayed a phased plan with measurable milestones, token and near-term execution token","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s015,0.628681161355631,0.36208268145145245,0.05595566879996178,0.004081693502019875,2.026315789473684,76,"Chip Manufacturing update: officials a phased plan with measurable milestones, trade-offs, and near-term token risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s016,0.702889046439857,0.38048873307065556,0.04161241406920762,0.0030529398108238553,2.923076923076923,112,"Supply Chain update: officials delayed a phased token with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s017,0.38625928708688306,0.20519054632550904,0.04688690909007728,0.0037691342198912323,2.15,43,"token token update: officials reported a plan with measurable milestones, token token near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s018,0.8160888619501023,0.3915700991755863,0.047955341981546606,0.0036947823354197815,2.159090909090909,94,"Planning update: officials phased token with measurable token trade-offs, and near-term execution risks.","City Planning update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s019,0.6712083142432321,0.36772844567688207,0.058264445676882284,0.004420914285714283,1.9189189189189189,71,"Cybersecurity Incident update: officials token a plan with milestones, trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s020,0.5050103760499536,0.27615592588609694,0.04754357478823698,0.003747743460620655,2.1379310344827585,62,"Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s021,0.6458760796904299,0.3428613321291556,0.051745627015945254,0.003685008925483675,2.1621621621621623,80,"Medical update: officials announced a token plan with measurable milestones, trade-offs, and near-term token risks.","Medical Trial update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s022,0.3446013398116457,0.1628582993142273,0.04311113490777181,0.0035219754237192794,2.466666666666667,35,"Sports Finals update: officials reported plan with measurable milestones, trade-offs, and near-term token risks.","Sports Finals update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s023,0.8070239842569251,0.43948182523909174,0.048754710474384046,0.003868585294700076,2.06,102,"Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Education Reform update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s024,0.6046832670174636,0.2816735846812673,0.047402424132753945,0.003718589849976402,2.206896551724138,64,"Climate Policy update: officials criticized a phased plan measurable milestones, token and near-term token","Climate Policy update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s025,0.498740926507674,0.27374288352767917,0.04830931746501756,0.0035783105724232003,2.2413793103448274,64,"Chip Manufacturing update: delayed a token plan with measurable milestones, trade-offs, and execution","Chip Manufacturing update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s026,0.5892484070658277,0.2390977952523007,0.045482583132999445,0.0029786955710661735,2.9565217391304346,66,"Supply Chain update: officials approved a phased plan with measurable milestones, token execution risks.","Supply Chain update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s027,0.5680078264137989,0.3055943342760272,0.05022207934468095,0.003811526193005168,2.125,68,"Space Mission update: officials a token plan with measurable milestones, token and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s028,0.6853584304472652,0.3303082637299244,0.05382909474175969,0.0037873858765502017,2.142857142857143,74,"City Planning token officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s029,0.3127701894806419,0.17311703419104854,0.045973211064851006,0.003852843125036289,2.125,34,"Cybersecurity Incident update: officials approved token phased plan with trade-offs, token near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s030,0.40920743454618497,0.21055108528099598,0.05883624924578775,0.004100400973924547,2.111111111111111,38,"Energy Markets update: officials narrowed token phased plan measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials narrowed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s031,0.45905010512975686,0.25196800612486525,0.049553131433848194,0.0037484236053892043,2.24,55,"Medical token update: officials rejected a phased plan token measurable milestones, trade-offs, and near-term execution token","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s032,1.0692220695590031,0.4714789915354396,0.05005603505279271,0.00366454744767519,2.25,116,"Sports Finals officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s033,0.49119647440595365,0.2467570528892223,0.04660186873053578,0.003639185166521573,2.28,56,"Education token token token token phased plan with measurable milestones, trade-offs, and near-term execution token","Education Reform update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s034,0.3727946873867121,0.22313631563269423,0.05142665725235792,0.003902492235916734,2.0454545454545454,45,"token Policy update: token reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Climate Policy update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s035,0.4832904419758895,0.25952061871937493,0.04739572412959245,0.0036573257687893537,2.2222222222222223,59,"Chip Manufacturing update: officials criticized token phased plan with measurable milestones, trade-offs, and near-term risks.","Chip Manufacturing update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s036,0.9084186963217477,0.44692733044633365,0.05254247089645527,0.0038665182308811608,2.08,103,"Supply Chain update: officials criticized token phased plan with measurable milestones, trade-offs, and near-term execution risks.","Supply Chain update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s037,0.36251565825093235,0.21235823003591833,0.0542370630768435,0.004054388896386534,2.1052631578947367,40,"Space Mission update: accelerated token token plan with token token trade-offs, and near-term execution risks.","Space Mission update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s038,0.6059297203801018,0.3305899044789422,0.05053506474429784,0.003734064529795258,2.111111111111111,76,"City update: officials announced a phased plan measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s039,0.2655393028976204,0.14484469264187183,0.04790115457653325,0.0033428806229427095,2.6666666666666665,30,"Cybersecurity Incident token token expanded a phased plan with measurable milestones, trade-offs, and near-term execution","Cybersecurity Incident update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s040,0.2778636185399496,0.16599030495218514,0.04946080340189465,0.004018258674147948,2.142857142857143,30,"Energy Markets update: officials delayed a phased token with token milestones, and token risks.","Energy Markets update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s041,0.5125019880346696,0.2610065795073889,0.05012572937744796,0.0035146808354990164,2.259259259259259,61,"Medical Trial update: officials expanded a phased plan measurable token trade-offs, and near-term execution risks.","Medical Trial update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s042,0.8445777782020989,0.37841179178772644,0.03988718448334762,0.002995792984994503,3.3142857142857145,114,"Sports Finals update: officials approved a phased plan with token milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s043,0.3839645654234807,0.21047991566869856,0.050872511624574956,0.00399018510110309,2.210526315789474,41,"Education Reform update: officials a phased plan with measurable milestones, trade-offs, and token execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s044,0.804300750261938,0.40744787089056667,0.05447205989645873,0.003921953455490088,2.0681818181818183,91,"Climate Policy update: officials expanded a phased token with measurable milestones, trade-offs, and near-term execution","Climate Policy update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s045,0.6050404306296511,0.30028720674585024,0.053194021509934346,0.004050707954687146,2.066666666666667,62,"Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s046,0.42487796873839306,0.2269783538322649,0.03988235383226493,0.0027514117647058816,5.0,69,"token Chain update: officials accelerated token phased plan with measurable milestones, token and near-term execution risks.","Supply Chain update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s047,0.9831505401686691,0.5215229385281119,0.055405087013835556,0.0040531987088197954,2.0172413793103448,116,"Space Mission update: officials delayed a token plan with measurable milestones, trade-offs, and near-term token risks.","Space Mission update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s048,0.6443421793550901,0.3098220310881064,0.04963852531968812,0.003883335906991318,2.15625,68,"City Planning update: officials confirmed a phased plan token measurable milestones, trade-offs, and near-term execution risks.","City Planning update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s049,0.3381091258306857,0.19506525101465558,0.046037616107256235,0.0037256908726849836,2.3333333333333335,41,"Cybersecurity Incident update: officials accelerated a with measurable token trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials accelerated a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,20
s000,0.9180137171994954,0.44700324476117154,0.046697140209177083,0.0036391464050181312,2.1538461538461537,111,"Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Energy Markets update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s001,0.3916029661878139,0.20944185769560691,0.048388700408692864,0.0037454222624863733,2.2,44,"Medical Trial update: token reported a token plan token measurable milestones, trade-offs, and near-term execution","Medical Trial update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s002,0.5736760592003076,0.27506195599923927,0.04778100190388467,0.003342366971990509,2.3793103448275863,69,"Finals officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.","Sports Finals update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s003,0.9125437976785089,0.43791964744953793,0.0506098014362612,0.0035862022779007104,2.2,109,"Education Reform update: officials reported a phased plan with measurable trade-offs, and near-term execution risks.","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s004,0.3753841131809647,0.1912300430270335,0.04207940216858268,0.003043890629764303,2.6842105263157894,50,"Climate Policy update: officials announced phased plan with measurable milestones, trade-offs, and execution risks.","Climate Policy update: officials announced a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s005,0.7556969257847147,0.3626630993457177,0.04598060005662377,0.0033334999925167786,2.4,96,"Chip Manufacturing update: officials expanded a phased plan token measurable milestones, token and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s006,0.9415658520814637,0.45076621210442175,0.05128493575776684,0.004205066066806894,1.9795918367346939,96,"Supply Chain token officials confirmed a phased plan with token milestones, token and near-term execution risks.","Supply Chain update: officials confirmed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s007,0.624903181442743,0.3123256985088583,0.05278879374341179,0.003507255469803331,2.303030303030303,75,"Space Mission update: officials reported phased plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s008,0.2926182610973441,0.1625598746292099,0.05324169537684507,0.00404882145379129,2.230769230769231,28,"City Planning update: officials rejected a phased plan with token trade-offs, and near-term execution risks.","City Planning update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s009,0.4339760161996432,0.23488262516624056,0.05420865696765295,0.0042017201906648285,2.0454545454545454,44,"Cybersecurity token update: officials approved a phased plan with measurable token trade-offs, and near-term execution risks.","Cybersecurity Incident update: officials approved a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s010,0.3519228343469075,0.19458257122624809,0.05214719008117046,0.004189275916031694,2.1176470588235294,35,"Energy Markets update: officials token a phased plan with token milestones, trade-offs, and near-term risks.","Energy Markets update: officials criticized a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s011,0.6764899561123973,0.3738662695760658,0.049427127840059225,0.003862370734952459,2.097560975609756,85,"token Trial update: token rejected a phased plan with measurable milestones, trade-offs, and near-term token","Medical Trial update: officials rejected a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s012,0.5234531702054652,0.2666629809902376,0.046192187159275165,0.003195228896100905,2.769230769230769,70,"token Finals update: officials delayed a phased plan with measurable milestones, trade-offs, token token token risks.","Sports Finals update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s013,0.6344773497994193,0.29847427046064146,0.04307511875652419,0.0027170122521714603,5.052631578947368,95,"Education Reform update: token reported a phased plan with measurable milestones, trade-offs, and near-term execution","Education Reform update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s014,0.6442408481807983,0.3217727560937653,0.05517279953403748,0.003920587596466586,2.090909090909091,69,"Climate Policy update: delayed a phased with measurable milestones, trade-offs, and near-term execution token","Climate Policy update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s015,0.7043884563358453,0.35856842599636884,0.05244141334487816,0.004081693502019875,2.026315789473684,76,"Chip Manufacturing update: officials expanded a phased plan measurable milestones, trade-offs, and near-term execution risks.","Chip Manufacturing update: officials expanded a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s016,0.9388481414433856,0.3803871383429658,0.041617478450244993,0.0030519789179524397,2.5454545454545454,112,"Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution token","Supply Chain update: officials delayed a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
s017,0.3801065501933316,0.21019891178175032,0.05308527454631856,0.003740800886557899,2.263157894736842,43,"Mission update: officials reported token token plan with measurable milestones, trade-offs, and near-term execution risks.","Space Mission update: officials reported a phased plan with measurable milestones, trade-offs, and near-term execution risks.",43,stoch,0.6,10,50
